date,nav,benchmark_nav
2022-01-03,12543.9882,15358.0990
2022-01-04,12623.2862,15352.9539
2022-01-05,12540.7593,15058.1460
2022-01-06,12633.5509,15043.9982
2022-01-07,12587.2867,14984.5230
2022-01-10,12492.5325,14965.8781
2022-01-11,12418.8763,15102.1910
2022-01-12,12486.6715,15143.0191
2022-01-13,12567.4819,14934.3678
2022-01-14,12421.5485,14940.4801
2022-01-18,12298.1709,14675.8908
2022-01-19,12260.6234,14523.4977
2022-01-20,12001.0078,14362.7520
2022-01-21,11957.3368,14080.8043
2022-01-24,12099.3407,14140.6008
2022-01-25,11879.4371,13967.9580
2022-01-26,11754.1496,13932.9156
2022-01-27,11791.3392,13864.1154
2022-01-28,11949.6255,14208.4348
2022-01-31,12000.1140,14464.3450
2022-02-01,12062.4406,14562.0804
2022-02-02,12154.4687,14703.5384
2022-02-03,12067.2937,14357.9283
2022-02-04,11875.2852,14425.4461
2022-02-07,11803.4469,14379.1484
2022-02-08,11892.4835,14497.4591
2022-02-09,11987.6752,14709.6466
2022-02-10,11814.2633,14445.3786
2022-02-11,11780.5959,14160.5323
2022-02-14,11793.3874,14114.2366
2022-02-15,11868.5161,14341.8574
2022-02-16,11842.6245,14357.9283
2022-02-17,11819.3682,14051.2274
2022-02-18,11838.7050,13960.2429
2022-02-22,11641.5649,13810.4250
2022-02-23,11435.3078,13565.4478
2022-02-24,11454.0603,13769.5948
2022-02-25,11695.0863,14073.4085
2022-02-28,11695.5499,14037.4010
2022-03-01,11642.8487,13823.6076
2022-03-02,11839.4341,14077.9109
2022-03-03,12006.3728,14007.8230
2022-03-04,12261.4106,13894.0147
2022-03-07,12295.6537,13484.4322
2022-03-08,11884.4415,13382.1965
2022-03-09,11961.3958,13740.9830
2022-03-10,11967.8351,13678.9358
2022-03-11,11926.1124,13505.0054
2022-03-14,11930.0865,13406.3069
2022-03-15,12067.2678,13701.1180
2022-03-16,12103.2187,14004.9286
2022-03-17,12259.6900,14180.1455
2022-03-18,12281.1118,14335.4559
2022-03-21,12295.5863,14331.2656
