date,nav,benchmark_nav
2021-06-08,16407.8046,13441.3503
2021-06-09,16417.7936,13421.2982
2021-06-10,16760.3425,13483.6865
2021-06-11,16760.9610,13505.9675
2021-06-14,16917.6977,13536.2069
2021-06-15,16825.7764,13511.3757
2021-06-16,16818.1089,13435.9410
2021-06-17,16913.1246,13431.4844
2021-06-18,16542.4339,13250.2862
2021-06-21,16722.7879,13439.9764
2021-06-22,16777.4883,13511.8302
2021-06-23,16770.0636,13495.5462
2021-06-24,16933.6371,13575.3782
2021-06-25,16932.9869,13623.6042
2021-06-28,17137.4060,13651.0677
2021-06-29,17137.2790,13658.4105
2021-06-30,17073.8905,13669.9082
2021-07-01,16993.5998,13745.5915
2021-07-02,16971.7557,13850.6572
2021-07-06,16854.3192,13825.4256
2021-07-07,16750.3235,13874.2892
2021-07-08,16544.6121,13761.2411
2021-07-09,16794.7776,13908.1396
2021-07-12,16760.0446,13957.9548
2021-07-13,16650.3713,13910.3736
2021-07-14,16535.6265,13931.1309
2021-07-15,16413.6067,13883.5497
2021-07-16,16207.1455,13774.6546
2021-07-19,16151.0573,13571.2305
2021-07-20,16428.1103,13765.7102
2021-07-21,16734.2816,13877.1628
2021-07-22,16714.3562,13906.2228
2021-07-23,16862.4555,14049.2918
2021-07-26,16860.8339,14083.7767
2021-07-27,16626.0598,14019.5922
2021-07-28,16871.3432,14013.8387
2021-07-29,16981.6289,14071.9628
2021-07-30,17035.2121,14003.6244
2021-08-02,17097.3762,13974.2420
2021-08-03,17208.8698,14087.9307
2021-08-04,17226.9492,14018.6312
2021-08-05,17456.7377,14107.4118
2021-08-06,17529.6071,14130.7235
2021-08-09,17428.1260,14119.2268
2021-08-10,17215.1319,14136.7901
2021-08-11,17113.9222,14171.9167
2021-08-12,17037.2042,14214.3891
2021-08-13,17084.2829,14240.2582
2021-08-16,17163.4145,14273.7873
2021-08-17,17002.6199,14180.2214
2021-08-18,16832.1720,14025.0192
2021-08-19,16977.3555,14046.7354
2021-08-20,17059.4847,14158.5073
2021-08-23,17347.5863,14283.0521
2021-08-24,17499.0868,14305.7262
2021-08-25,17765.8042,14335.7440
2021-08-26,17680.5787,14251.1174
2021-08-27,18048.0197,14378.5358
2021-08-30,18170.7382,14441.7645
2021-08-31,17992.0581,14420.3717
2021-09-01,17946.0565,14428.0327
2021-09-02,18082.5994,14472.4241
2021-09-03,18120.2908,14468.9087
2021-09-07,17986.3856,14417.1756
2021-09-08,17850.8828,14399.6124
2021-09-09,17796.3123,14337.9791
2021-09-10,17832.4680,14224.9310
2021-09-13,17852.3682,14261.3338
2021-09-14,17889.8119,14184.3744
2021-09-15,17982.2312,14302.8504
