date,nav,benchmark_nav
2021-01-15,11148.1182,11919.6504
2021-01-19,11136.4114,12013.2434
2021-01-20,11273.2445,12179.4920
2021-01-21,11282.8592,12190.5924
2021-01-22,11236.1285,12147.4460
2021-01-25,11199.4855,12195.3527
2021-01-26,11118.6812,12176.3198
2021-01-27,10984.8892,11878.7214
2021-01-28,11052.9276,11980.8833
2021-01-29,10814.3656,11741.0294
2021-02-01,10930.7383,11936.4649
2021-02-02,11057.9578,12105.2481
2021-02-03,11127.4267,12114.7697
2021-02-04,11332.9664,12252.4597
2021-02-05,11376.8682,12300.6857
2021-02-08,11500.8124,12389.5214
2021-02-09,11533.4724,12381.2686
2021-02-10,11588.4407,12375.8770
2021-02-11,11644.2585,12395.8667
2021-02-12,11693.2062,12457.0975
2021-02-16,11744.1815,12446.3111
2021-02-17,11751.8230,12449.1650
2021-02-18,11750.5432,12396.1829
2021-02-19,11870.9840,12374.2930
2021-02-22,11926.0997,12279.1109
2021-02-23,11946.8433,12294.0231
2021-02-24,12120.6942,12429.4946
2021-02-25,11817.4029,12129.9981
2021-02-26,11701.7766,12067.4954
2021-03-01,11930.3829,12360.0121
2021-03-02,11811.0331,12263.5663
2021-03-03,11819.0581,12101.1254
2021-03-04,11612.2386,11951.3771
2021-03-05,11891.7486,12171.2402
2021-03-08,12145.8654,12110.6439
2021-03-09,12147.9417,12283.5550
2021-03-10,12303.8165,12360.0121
2021-03-11,12402.7059,12485.3369
2021-03-12,12531.3293,12502.1503
2021-03-15,12693.0139,12576.7041
2021-03-16,12552.8400,12560.8413
2021-03-17,12570.1142,12603.6736
2021-03-18,12578.1114,12420.2964
2021-03-19,12580.0109,12397.3134
2021-03-22,12599.4145,12496.3052
2021-03-23,12374.4028,12397.9499
2021-03-24,12334.8182,12334.9241
2021-03-25,12559.5765,12404.3161
2021-03-26,12855.7292,12604.2071
2021-03-29,12689.3102,12597.8451
2021-03-30,12792.0472,12564.4211
2021-03-31,12673.7778,12615.3502
2021-04-01,12795.4786,12751.5861
2021-04-05,12943.8152,12934.6086
2021-04-06,12932.3197,12926.9736
2021-04-07,12888.2087,12941.9316
2021-04-08,12935.7517,13003.3652
2021-04-09,13025.4583,13097.9025
2021-04-12,13041.2776,13102.6752
2021-04-13,12972.5869,13141.5086
2021-04-14,13005.3340,13096.6294
2021-04-15,13034.8561,13237.3157
2021-04-16,13128.2252,13281.5635
2021-04-19,13068.3077,13216.3088
2021-04-20,12875.6148,13119.5469
2021-04-21,13050.1702,13243.6850
2021-04-22,12969.3523,13122.7263
2021-04-23,13103.3251,13265.0091
2021-04-26,13090.0264,13292.7025
2021-04-27,13102.7979,13289.8392
2021-04-28,13045.7505,13286.0201
2021-04-29,13107.8907,13370.6894
2021-04-30,12973.3920,13282.8334
2021-05-03,13125.4811,13311.4826
2021-05-04,13164.4652,13229.3625
2021-05-05,13118.9262,13233.5008
2021-05-06,13290.7508,13339.1749
2021-05-07,13406.2975,13436.2593
2021-05-10,13302.3749,13303.2059
2021-05-11,13101.5105,13184.4792
2021-05-12,12752.8241,12904.3703
2021-05-13,13029.8940,13059.3863
2021-05-14,13188.9160,13259.9170
2021-05-17,13106.6183,13226.1768
2021-05-18,12970.8077,13112.2250
2021-05-19,12865.4739,13077.8472
2021-05-20,12874.7652,13218.5366
2021-05-21,12918.8008,13207.7149
2021-05-24,13011.6150,13342.3585
2021-05-25,12905.6272,13312.7556
2021-05-26,13037.0378,13339.1749
2021-05-27,13104.8219,13346.1755
2021-05-28,13080.3986,13370.0509
2021-06-01,13192.5175,13358.2744
2021-06-02,13120.2392,13379.2823
2021-06-03,13031.7842,13329.6273
2021-06-04,13095.7825,13451.5376
2021-06-07,13075.4754,13438.4850
2021-06-08,13087.5878,13441.3503
2021-06-09,12999.3730,13421.2982
2021-06-10,12947.3731,13483.6865
2021-06-11,13041.4394,13505.9675
2021-06-14,12993.1913,13536.2069
2021-06-15,12977.4034,13511.3757
2021-06-16,12913.6529,13435.9410
2021-06-17,12705.3567,13431.4844
2021-06-18,12451.4666,13250.2862
2021-06-21,12705.3228,13439.9764
2021-06-22,12743.2741,13511.8302
2021-06-23,12737.1696,13495.5462
2021-06-24,12848.6023,13575.3782
2021-06-25,12944.2156,13623.6042
2021-06-28,12860.9795,13651.0677
2021-06-29,12869.5812,13658.4105
2021-06-30,12941.3281,13669.9082
2021-07-01,13006.9507,13745.5915
2021-07-02,12962.5597,13850.6572
2021-07-06,12820.4253,13825.4256
2021-07-07,12838.3095,13874.2892
2021-07-08,12651.6039,13761.2411
2021-07-09,12946.6690,13908.1396
2021-07-12,12963.9451,13957.9548
2021-07-13,12830.4686,13910.3736
2021-07-14,12784.2766,13931.1309
2021-07-15,12768.5257,13883.5497
2021-07-16,12705.6869,13774.6546
2021-07-19,12470.4212,13571.2305
2021-07-20,12792.7058,13765.7102
2021-07-21,12841.8474,13877.1628
2021-07-22,12719.0339,13906.2228
2021-07-23,12820.2246,14049.2918
2021-07-26,12869.8700,14083.7767
2021-07-27,12811.0979,14019.5922
2021-07-28,12831.6023,14013.8387
2021-07-29,12947.2579,14071.9628
2021-07-30,12882.2949,14003.6244
2021-08-02,12857.2835,13974.2420
2021-08-03,12957.0377,14087.9307
2021-08-04,12760.9208,14018.6312
2021-08-05,12915.6991,14107.4118
2021-08-06,12976.2413,14130.7235
2021-08-09,12894.3346,14119.2268
2021-08-10,13012.0483,14136.7901
2021-08-11,13144.5915,14171.9167
2021-08-12,13120.0517,14214.3891
2021-08-13,13079.5854,14240.2582
2021-08-16,13097.9999,14273.7873
2021-08-17,12957.2212,14180.2214
2021-08-18,12842.0545,14025.0192
2021-08-19,12786.2392,14046.7354
2021-08-20,12903.5116,14158.5073
2021-08-23,12947.2853,14283.0521
2021-08-24,13092.3742,14305.7262
2021-08-25,13118.6057,14335.7440
2021-08-26,12995.1333,14251.1174
2021-08-27,13162.3251,14378.5358
2021-08-30,13112.2444,14441.7645
2021-08-31,13096.7098,14420.3717
2021-09-01,13129.3232,14428.0327
2021-09-02,13167.6249,14472.4241
2021-09-03,13104.9435,14468.9087
2021-09-07,12993.2502,14417.1756
2021-09-08,12980.6638,14399.6124
2021-09-09,13005.4326,14337.9791
2021-09-10,12996.1246,14224.9310
2021-09-13,13019.3296,14261.3338
2021-09-14,12870.1939,14184.3744
2021-09-15,12983.1765,14302.8504
2021-09-16,12952.7711,14280.1794
2021-09-17,12937.6017,14141.0719
2021-09-20,12700.8959,13905.2816
2021-09-21,12664.1827,13892.1468
2021-09-22,12781.9054,14027.6630
2021-09-23,12927.1245,14198.0999
2021-09-24,12936.9230,14221.4854
2021-09-27,13048.2839,14180.7997
2021-09-28,12898.4144,13895.0308
2021-09-29,12954.7400,13918.4163
2021-09-30,12678.4815,13748.3019
2021-10-01,12854.6756,13911.6862
2021-10-04,12850.8756,13732.2820
2021-10-05,12919.9779,13875.1670
2021-10-06,12910.1671,13932.8324
2021-10-07,13044.6399,14053.2908
2021-10-08,13046.9708,14027.6630
2021-10-11,12980.9700,13926.1064
2021-10-12,13006.5629,13891.8254
2021-10-13,13012.1749,13941.8039
2021-10-14,13209.3901,14176.3140
2021-10-15,13245.4540,14284.2762
2021-10-18,13276.6876,14326.5666
2021-10-19,13306.4004,14437.0947
2021-10-20,13390.0806,14493.7991
2021-10-21,13423.3934,14531.6018
2021-10-22,13381.9897,14516.5439
2021-10-25,13417.7775,14594.3947
2021-10-26,13391.3095,14607.5295
2021-10-27,13251.9138,14542.8156
