date,nav,benchmark_nav
2020-03-20,5170.6258,7167.8523
2020-03-23,4985.2336,6984.5833
2020-03-24,5704.4259,7617.4095
2020-03-25,5934.6209,7731.4440
2020-03-26,6244.2743,8182.8812
2020-03-27,5893.7756,7939.1490
2020-03-30,5987.9983,8196.9780
2020-03-31,5828.2346,8074.7999
2020-04-01,5319.2597,7711.3924
2020-04-02,5326.9113,7889.3369
2020-04-03,5205.1814,7775.3049
2020-04-06,5719.1242,8297.5413
2020-04-07,5965.0079,8305.9995
2020-04-08,6338.5701,8584.8213
2020-04-09,6700.5125,8715.4566
2020-04-13,6400.0404,8635.8841
2020-04-14,6419.1724,8890.5815
2020-04-15,6038.1841,8701.6739
2020-04-16,5840.3027,8743.6518
2020-04-17,6241.3393,8979.8665
2020-04-20,6032.5318,8821.6575
2020-04-21,5859.8135,8553.8040
2020-04-22,5894.6028,8743.6518
2020-04-23,6045.2195,8743.0247
2020-04-24,6113.2467,8864.8913
2020-04-27,6457.9908,8992.7091
2020-04-28,6739.6275,8951.3578
2020-04-29,7259.2680,9185.6900
2020-04-30,7039.8439,9100.1668
2020-05-01,6600.2906,8859.2563
2020-05-04,6617.9569,8883.6901
2020-05-05,6457.7527,8965.7708
2020-05-06,6220.1438,8904.9924
2020-05-07,6420.9066,9012.4481
2020-05-08,6741.9697,9161.5661
2020-05-11,6533.2803,9163.4475
2020-05-12,6258.5892,8980.8067
2020-05-13,5932.4859,8821.9737
2020-05-14,6074.7251,8927.5500
2020-05-15,6124.6380,8968.5872
2020-05-18,6729.0504,9241.7673
2020-05-19,6556.6713,9146.8442
2020-05-20,6771.9031,9302.2285
2020-05-21,6879.2408,9238.0065
2020-05-22,6836.8312,9255.5511
2020-05-26,7328.1584,9369.5872
2020-05-27,7704.8604,9508.9953
2020-05-28,7387.2518,9491.4538
2020-05-29,7205.0340,9533.7453
2020-06-01,7414.5160,9572.2791
2020-06-02,7561.6781,9651.5370
2020-06-03,7939.4107,9779.9799
2020-06-04,8172.3504,9754.2938
2020-06-05,8754.2130,10004.2923
2020-06-08,9284.6291,10125.2177
2020-06-09,8841.2346,10049.7195
2020-06-10,8248.4350,9993.6411
2020-06-11,7385.3714,9417.5168
2020-06-12,7794.4578,9530.2986
2020-06-15,7870.1480,9619.2706
2020-06-16,8149.0974,9804.4179
2020-06-17,7832.8520,9763.6937
2020-06-18,7864.0766,9767.4535
2020-06-19,7699.1633,9711.6310
2020-06-22,7665.4607,9773.9341
2020-06-23,7679.9563,9818.9307
2020-06-24,7219.2030,9568.4632
2020-06-25,7338.2193,9671.0421
2020-06-26,7010.4551,9441.3401
2020-06-29,7327.3526,9580.1044
2020-06-30,7419.7339,9702.8228
2020-07-01,7241.8825,9770.7879
2020-07-02,7260.9779,9824.5948
2020-07-06,7387.9667,9976.2599
2020-07-07,7081.8383,9873.3668
2020-07-08,7158.2754,9948.8868
2020-07-09,6870.6605,9892.2458
2020-07-10,7141.1476,9993.2511
2020-07-13,7105.1711,9906.7181
2020-07-14,7166.8800,10035.0996
2020-07-15,7563.7558,10127.2978
2020-07-16,7523.7096,10093.9434
2020-07-17,7388.1643,10123.2052
2020-07-20,7247.2052,10205.0174
2020-07-21,7543.2804,10226.7316
2020-07-22,7528.6808,10284.9410
2020-07-23,7624.1110,10162.2226
2020-07-24,7499.1976,10096.7723
2020-07-27,7396.6820,10170.4046
