date,nav,benchmark_nav
2021-04-05,15598.6898,12934.6086
2021-04-06,15608.4080,12926.9736
2021-04-07,15536.6153,12941.9316
2021-04-08,15527.7644,13003.3652
2021-04-09,15622.6840,13097.9025
2021-04-12,15682.2373,13102.6752
2021-04-13,15523.2329,13141.5086
2021-04-14,15619.8851,13096.6294
2021-04-15,15717.9748,13237.3157
2021-04-16,15804.7934,13281.5635
2021-04-19,15747.2007,13216.3088
2021-04-20,15474.4504,13119.5469
2021-04-21,15699.6226,13243.6850
2021-04-22,15562.9870,13122.7263
2021-04-23,15818.2523,13265.0091
2021-04-26,15831.5860,13292.7025
2021-04-27,15868.3205,13289.8392
2021-04-28,15837.4685,13286.0201
2021-04-29,15924.1028,13370.6894
2021-04-30,15730.4251,13282.8334
2021-05-03,15897.0999,13311.4826
2021-05-04,15921.9070,13229.3625
2021-05-05,15882.8535,13233.5008
2021-05-06,16104.4666,13339.1749
2021-05-07,16217.3285,13436.2593
2021-05-10,16128.0044,13303.2059
2021-05-11,15932.1644,13184.4792
2021-05-12,15463.1975,12904.3703
2021-05-13,15822.8999,13059.3863
2021-05-14,16051.8793,13259.9170
2021-05-17,16012.9825,13226.1768
2021-05-18,15835.6099,13112.2250
2021-05-19,15745.6227,13077.8472
2021-05-20,15761.0948,13218.5366
2021-05-21,15857.6824,13207.7149
2021-05-24,15946.9390,13342.3585
2021-05-25,15728.3363,13312.7556
2021-05-26,15900.1560,13339.1749
2021-05-27,15981.6175,13346.1755
2021-05-28,15974.4335,13370.0509
2021-06-01,16179.1403,13358.2744
2021-06-02,16105.4722,13379.2823
2021-06-03,16125.6735,13329.6273
2021-06-04,16107.1756,13451.5376
2021-06-07,16094.3129,13438.4850
2021-06-08,16202.3892,13441.3503
2021-06-09,16155.2897,13421.2982
2021-06-10,16086.5342,13483.6865
2021-06-11,16206.4648,13505.9675
2021-06-14,16062.3802,13536.2069
2021-06-15,16062.9358,13511.3757
2021-06-16,16040.5486,13435.9410
2021-06-17,15690.8998,13431.4844
2021-06-18,15290.7452,13250.2862
2021-06-21,15633.8234,13439.9764
2021-06-22,15631.0309,13511.8302
2021-06-23,15640.4058,13495.5462
2021-06-24,15851.4143,13575.3782
2021-06-25,15939.7732,13623.6042
2021-06-28,15780.0599,13651.0677
2021-06-29,15754.0096,13658.4105
2021-06-30,15903.6572,13669.9082
2021-07-01,16007.6552,13745.5915
2021-07-02,15944.7807,13850.6572
2021-07-06,15720.7508,13825.4256
2021-07-07,15759.7942,13874.2892
2021-07-08,15467.5571,13761.2411
2021-07-09,15800.4414,13908.1396
2021-07-12,15873.4671,13957.9548
2021-07-13,15627.4173,13910.3736
2021-07-14,15606.9161,13931.1309
2021-07-15,15596.5413,13883.5497
2021-07-16,15427.1889,13774.6546
2021-07-19,15030.9183,13571.2305
2021-07-20,15396.5363,13765.7102
2021-07-21,15569.5318,13877.1628
2021-07-22,15369.6530,13906.2228
2021-07-23,15512.5533,14049.2918
2021-07-26,15550.1577,14083.7767
2021-07-27,15572.1361,14019.5922
2021-07-28,15632.7769,14013.8387
2021-07-29,15748.2712,14071.9628
2021-07-30,15700.7825,14003.6244
2021-08-02,15629.1735,13974.2420
2021-08-03,15802.4143,14087.9307
2021-08-04,15601.2634,14018.6312
2021-08-05,15740.5291,14107.4118
2021-08-06,15913.5967,14130.7235
2021-08-09,15888.8393,14119.2268
2021-08-10,16008.8667,14136.7901
2021-08-11,16231.7321,14171.9167
2021-08-12,16183.6040,14214.3891
2021-08-13,16166.5750,14240.2582
2021-08-16,16114.4332,14273.7873
2021-08-17,16005.2529,14180.2214
2021-08-18,15858.3833,14025.0192
2021-08-19,15716.3990,14046.7354
2021-08-20,15884.4775,14158.5073
2021-08-23,15959.6757,14283.0521
