date,nav,benchmark_nav
2021-10-12,15593.1679,13891.8266
2021-10-13,15661.2859,13941.8014
2021-10-14,15939.8744,14176.3140
2021-10-15,16114.5773,14284.2770
2021-10-18,16259.3879,14326.5637
2021-10-19,16377.0632,14437.0918
2021-10-20,16341.2870,14493.7985
2021-10-21,16432.9902,14531.6015
2021-10-22,16326.3443,14516.5445
2021-10-25,16482.3219,14594.3935
2021-10-26,16600.3393,14607.5257
2021-10-27,16742.9150,14542.8150
2021-10-28,16924.1310,14683.1359
2021-10-29,16993.6863,14712.9287
2021-11-01,16957.9970,14738.2378
2021-11-02,17026.0428,14797.8287
2021-11-03,17217.6269,14888.1727
2021-11-04,17392.4249,14958.3326
2021-11-05,17378.2626,15010.2323
2021-11-08,17329.8776,15023.0453
2021-11-09,17215.5819,14973.3885
2021-11-10,17014.1980,14852.9295
2021-11-11,17011.6605,14857.7344
2021-11-12,17155.5476,14969.8662
2021-11-15,17121.9771,14974.9923
2021-11-16,17242.1476,15034.2599
2021-11-17,17269.7637,14997.7373
2021-11-18,17491.6864,15048.6766
2021-11-19,17557.4796,15021.7669
2021-11-22,17428.6330,14979.4749
2021-11-23,17368.1937,14999.3410
2021-11-24,17434.7595,15039.3880
2021-11-26,17029.8733,14703.9571
2021-11-29,17363.1219,14884.3271
2021-11-30,17201.9364,14594.7147
2021-12-01,16982.8537,14432.6071
2021-12-02,17054.7227,14653.6591
2021-12-03,16730.8751,14526.1543
2021-12-06,16873.4972,14698.1940
2021-12-07,17352.9922,15002.2241
2021-12-08,17428.2598,15041.9489
2021-12-09,17242.2734,14940.3904
2021-12-10,17451.5787,15081.0293
2021-12-13,17151.0413,14947.4403
2021-12-14,16964.7108,14844.6002
2021-12-15,17314.3013,15076.5487
2021-12-16,16926.7349,14943.5968
2021-12-17,16754.5835,14784.5537
2021-12-20,16575.1214,14627.3437
2021-12-21,16889.5689,14887.1091
2021-12-22,17142.6827,15035.9616
2021-12-23,17255.3526,15129.5162
2021-12-27,17491.1127,15343.6299
2021-12-28,17442.5621,15331.0911
2021-12-29,17420.6821,15350.7058
2021-12-30,17359.3276,15308.2657
2021-12-31,17248.4956,15269.6869
2022-01-03,17515.9794,15358.0977
2022-01-04,17236.7239,15352.9550
2022-01-05,16695.9750,15058.1435
2022-01-06,16572.2153,15043.9989
2022-01-07,16478.4663,14984.5218
2022-01-10,16549.3008,14965.8747
2022-01-11,16708.7376,15102.1904
2022-01-12,16812.4505,15143.0174
2022-01-13,16338.2411,14934.3686
2022-01-14,16370.2004,14940.4780
2022-01-18,16023.3206,14675.8869
2022-01-19,15833.6613,14523.5016
2022-01-20,15658.4750,14362.7537
2022-01-21,15235.7376,14080.8022
2022-01-24,15254.5993,14140.6006
2022-01-25,14967.4795,13967.9593
2022-01-26,15050.3012,13932.9122
2022-01-27,14903.6345,13864.1140
2022-01-28,15411.4959,14208.4331
